artist_full_name,cultivar_name,fruit_common_name,fruit_origin_country,fruit_origin_polity,fruit_scientific_name,fruit_variety,image_created_year,image_url,is_originpolity_largest_producer,is_usda_recognized_plant_family,pomological_Id
Passmore Deborah Griscom,apple,apples,United States, Kansas,malus domestica,Summer Extra,1898.0,/POM00003337.jpg,False,True,POM00003337
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Summer Extra,1925.0,/POM00003338.jpg,False,True,POM00003338
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Summer Extra,1920.0,/POM00003452.jpg,False,True,POM00003452
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Summer Extra,1929.0,/POM00003453.jpg,False,True,POM00003453
Schutt Ellen Isham,apple,apples,United States, Maryland,malus domestica,Summer Hagloe,1907.0,/POM00003339.jpg,False,True,POM00003339
Schutt Ellen Isham,apple,apples,United States, Maryland,malus domestica,Summer King,1912.0,/POM00003340.jpg,False,True,POM00003340
Prestele William Henry,apple,apples,United States, Maryland,malus domestica,Summer King,1893.0,/POM00002436.jpg,False,True,POM00002436
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Summer Pearmain,1925.0,/POM00003341.jpg,False,True,POM00003341
Schutt Ellen Isham,apple,apples,United States, Maryland,malus domestica,Summer Pearmain,1912.0,/POM00003342.jpg,False,True,POM00003342
Steadman Royal Charles,apple,apples,United States, Pennsylvania,malus domestica,Summer Pearmain,1916.0,/POM00003344.jpg,False,True,POM00003344
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Summer Pearmain,1920.0,/POM00003345.jpg,False,True,POM00003345
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Summer Pippin,1925.0,/POM00003346.jpg,False,True,POM00003346
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Lyman Prolific,1925.0,/POM00002853.jpg,False,True,POM00002853
Thompson Harriet L.,apple,apples,United States, Virginia,malus domestica,Mabel,1915.0,/POM00001824.jpg,False,True,POM00001824
Passmore Deborah Griscom,apple,apples,United States, Illinois,malus domestica,Mabel,1896.0,/POM00001825.jpg,False,True,POM00001825
Arnold Mary Daisy,apple,apples,United States,New York,malus domestica,Macoun,1936.0,/POM00003187.jpg,False,True,POM00003187
Arnold Mary Daisy,apple,apples,United States, D.C.,malus domestica,Macoun,1933.0,/POM00001826.jpg,False,True,POM00001826
Newton Amanda Almira,apple,apples,United States, Maryland,malus domestica,Madam Lewis,1906.0,/POM00002750.jpg,False,True,POM00002750
Heiges Bertha,apple,apples,United States, Illinois,malus domestica,Madam Lewis,1900.0,/POM00002751.jpg,False,True,POM00002751
Passmore Deborah Griscom,apple,apples,United States, Washington,malus domestica,Madonna,1899.0,/POM00002752.jpg,False,True,POM00002752
Passmore Deborah Griscom,apple,apples,Canada, Ontario,malus domestica,Maggies Favorite,1901.0,/POM00002753.jpg,False,True,POM00002753
Steadman Royal Charles,apple,apples,United States, Missouri,malus domestica,Maggs Seedling,1916.0,/POM00002754.jpg,False,True,POM00002754
Passmore Deborah Griscom,apple,apples,United States, Missouri,malus domestica,Magnate,1906.0,/POM00000811.jpg,False,True,POM00000811
Newton Amanda Almira,apple,apples,United States, Kansas,malus domestica,Magnate,1911.0,/POM00002755.jpg,False,True,POM00002755
Heiges Bertha,apple,apples,United States, Illinois,malus domestica,Magnate,1902.0,/POM00002756.jpg,False,True,POM00002756
Newton Amanda Almira,apple,apples,United States, Kansas,malus domestica,Magnate,1906.0,/POM00002757.jpg,False,True,POM00002757
Passmore Deborah Griscom,apple,apples,United States, Iowa,malus domestica,Magog,1903.0,/POM00000234.jpg,False,True,POM00000234
Newton Amanda Almira,apple,apples,United States, Virginia,malus domestica,Magog,1916.0,/POM00002758.jpg,False,True,POM00002758
Schutt Ellen Isham,apple,apples,United States, California,malus domestica,Magoon,1911.0,/POM00000235.jpg,False,True,POM00000235
Schutt Ellen Isham,apple,apples,United States, Michigan,malus domestica,Magyar,1904.0,/POM00000236.jpg,False,True,POM00000236
Shull James Marion,apple,apples,United States, Missouri,malus domestica,Maiden Blush,1918.0,/POM00000111.jpg,False,True,POM00000111
Newton Amanda Almira,apple,apples,United States, Missouri,malus domestica,Maiden Blush,1912.0,/POM00000239.jpg,False,True,POM00000239
Newton Amanda Almira,apricot,peaches,United States, Georgia,prunus persica,Tornado,1915.0,/POM00005572.jpg,False,True,POM00005572
Lower Elsie E.,apricot,peaches,United States, Texas,prunus persica,Triana,1908.0,/POM00005573.jpg,False,True,POM00005573
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,Triogen,1940.0,/POM00005574.jpg,False,True,POM00005574
Passmore Deborah Griscom,apricot,peaches,United States, Georgia,prunus persica,Triumph,1895.0,/POM00001853.jpg,False,True,POM00001853
Shull James Marion,apricot,peaches,United States, Colorado,prunus persica,Triumph,1913.0,/POM00006060.jpg,False,True,POM00006060
,apricot,peaches,,,prunus persica,Triumph,,/POM00005575.jpg,False,True,POM00005575
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,Triumph,1936.0,/POM00005795.jpg,False,True,POM00005795
Newton Amanda Almira,apricot,peaches,United States, Virginia,prunus persica,Troths Early,1911.0,/POM00005576.jpg,False,True,POM00005576
Newton Amanda Almira,apricot,peaches,United States, Virginia,prunus persica,Troths Early,1910.0,/POM00005577.jpg,False,True,POM00005577
Shull James Marion,apricot,peaches,United States, Virginia,prunus persica,Turners Seedling,1911.0,/POM00005578.jpg,False,True,POM00005578
Thompson Harriet L.,apricot,peaches,United States, California,prunus persica,Tuscon,1915.0,/POM00005579.jpg,False,True,POM00005579
Passmore Deborah Griscom,apricot,peaches,United States, California,prunus persica,Tuskena,1899.0,/POM00005580.jpg,False,True,POM00005580
Passmore Deborah Griscom,apricot,peaches,United States, California,prunus persica,Tuskena Cling,1892.0,/POM00005581.jpg,False,True,POM00005581
Newton Amanda Almira,apricot,peaches,United States, Virginia,prunus persica,Tyhurst,1911.0,/POM00005582.jpg,False,True,POM00005582
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,U.S.D.A. No. 396,1942.0,/POM00005939.jpg,False,True,POM00005939
Krieger L.C.C. (Louis Charles Christopher),apricot,peaches,United States, Maryland,prunus persica,Uneeda,1936.0,/POM00005583.jpg,False,True,POM00005583
Schutt Ellen Isham,apricot,peaches,United States, Virginia,prunus persica,Uneeda Cling,1911.0,/POM00005584.jpg,False,True,POM00005584
Lower Elsie E.,apricot,peaches,United States, Nebraska,prunus persica,Utility,1908.0,/POM00005585.jpg,False,True,POM00005585
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,Valiant,1936.0,/POM00005586.jpg,False,True,POM00005586
Newton Amanda Almira,apricot,peaches,United States, Virginia,prunus persica,Van Meters Late,1913.0,/POM00005587.jpg,False,True,POM00005587
Heiges Bertha,apple,apples,United States, Pennsylvania,malus domestica,Ned,1896.0,/POM00002770.jpg,False,True,POM00002770
Schutt Ellen Isham,apple,apples,United States, Iowa,malus domestica,Nelson Sweet,1908.0,/POM00002771.jpg,False,True,POM00002771
Newton Amanda Almira,apple,apples,Canada, Ontario,malus domestica,Nemo,1914.0,/POM00002772.jpg,False,True,POM00002772
Steadman Royal Charles,apple,apples,United States, Delaware,malus domestica,Nero,1925.0,/POM00002773.jpg,False,True,POM00002773
Passmore Deborah Griscom,apple,apples,United States, New Jersey,malus domestica,Nero,1894.0,/POM00002774.jpg,False,True,POM00002774
Newton Amanda Almira,apple,apples,United States, Wisconsin,malus domestica,Nero,1912.0,/POM00002775.jpg,False,True,POM00002775
Newton Amanda Almira,apple,apples,United States, Delaware,malus domestica,Nero,1911.0,/POM00002776.jpg,False,True,POM00002776
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Nero,1925.0,/POM00002777.jpg,False,True,POM00002777
Arnold Mary Daisy,apple,apples,United States, Delaware,malus domestica,Nero,1912.0,/POM00002778.jpg,False,True,POM00002778
Heiges Bertha,apple,apples,United States, Michigan,malus domestica,Nero,1899.0,/POM00002779.jpg,False,True,POM00002779
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Nero,1920.0,/POM00002780.jpg,False,True,POM00002780
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Nero,1921.0,/POM00002781.jpg,False,True,POM00002781
Passmore Deborah Griscom,apple,apples,United States, New York,malus domestica,New Twenty Ounce,1903.0,/POM00001778.jpg,False,True,POM00001778
Steadman Royal Charles,apple,apples,United States, Michigan,malus domestica,Newby,1915.0,/POM00001804.jpg,False,True,POM00001804
Schutt Ellen Isham,apple,apples,United States, Wisconsin,malus domestica,Newell,1908.0,/POM00002782.jpg,False,True,POM00002782
Shull James Marion,apple,apples,United States, New York,malus domestica,Newfane,1936.0,/POM00002783.jpg,False,True,POM00002783
Arnold Mary Daisy,apple,apples,United States, New York,malus domestica,Newfane,1939.0,/POM00002784.jpg,False,True,POM00002784
Shull James Marion,apple,apples,United States, Pennsylvania,malus domestica,Newfane,1938.0,/POM00002785.jpg,False,True,POM00002785
Arnold Mary Daisy,apple,apples,United States, New York,malus domestica,Newfane,1939.0,/POM00002786.jpg,False,True,POM00002786
Prestele William Henry,apple,apples,United States, Iowa,malus domestica,Newport,1890.0,/POM00002358.jpg,False,True,POM00002358
Schutt Ellen Isham,apple,apples,United States, California,malus domestica,Winesap,1908.0,/POM00004226.jpg,False,True,POM00004226
Lower Elsie E.,apple,apples,United States, California,malus domestica,Winesap,1909.0,/POM00004227.jpg,False,True,POM00004227
Passmore Deborah Griscom,apple,apples,United States, Washington,malus domestica,Winesap,1909.0,/POM00004228.jpg,False,True,POM00004228
Schutt Ellen Isham,apple,apples,,,malus domestica,Winesap,1911.0,/POM00004229.jpg,False,True,POM00004229
Schutt Ellen Isham,apple,apples,United States, Delaware,malus domestica,Winesap,1911.0,/POM00004230.jpg,False,True,POM00004230
Newton Amanda Almira,apple,apples,United States, New York,malus domestica,Winesap,1911.0,/POM00004231.jpg,False,True,POM00004231
Newton Amanda Almira,apple,apples,United States, Washington,malus domestica,Winesap,1912.0,/POM00004232.jpg,False,True,POM00004232
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Winesap,1918.0,/POM00004233.jpg,False,True,POM00004233
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Winesap,1921.0,/POM00004251.jpg,False,True,POM00004251
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Winesap,1926.0,/POM00004252.jpg,False,True,POM00004252
Steadman Royal Charles,apple,apples,,,malus domestica,Winesap,,/POM00004253.jpg,False,True,POM00004253
Steadman Royal Charles,apple,apples,United States, Washington,malus domestica,Winesap,1931.0,/POM00004254.jpg,False,True,POM00004254
Newton Amanda Almira,apple,apples,United States, Iowa,malus domestica,Winfrey,1912.0,/POM00000761.jpg,False,True,POM00000761
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Wingate,1928.0,/POM00000762.jpg,False,True,POM00000762
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Wingate,1931.0,/POM00000763.jpg,False,True,POM00000763
Arnold Mary Daisy,apple,apples,United States, Illinois,malus domestica,Winslow,1911.0,/POM00000764.jpg,False,True,POM00000764
Newton Amanda Almira,apple,apples,United States, Illinois,malus domestica,Winslow,1911.0,/POM00003541.jpg,False,True,POM00003541
Steadman Royal Charles,apple,apples,United States, Michigan,malus domestica,Winter Banana,1918.0,/POM00000010.jpg,False,True,POM00000010
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Winter Banana,1928.0,/POM00000766.jpg,False,True,POM00000766
Newton Amanda Almira,apple,apples,United States, Indiana,malus domestica,Winter Banana,1911.0,/POM00001019.jpg,False,True,POM00001019
Arnold Mary Daisy,apple,apples,,,malus domestica,Lord Stradbroke,1920.0,/POM00002854.jpg,False,True,POM00002854
Steadman Royal Charles,apple,apples,United States, Missouri,malus domestica,Lord Walseley,1915.0,/POM00002735.jpg,False,True,POM00002735
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Lord Woolsey,1925.0,/POM00002736.jpg,False,True,POM00002736
Heiges Bertha,apple,apples,United States, Minnesota,malus domestica,Lottie,1899.0,/POM00002737.jpg,False,True,POM00002737
Newton Amanda Almira,apple,apples,United States, Virginia,malus domestica,Lou,1914.0,/POM00002738.jpg,False,True,POM00002738
Newton Amanda Almira,apple,apples,United States, Maryland,malus domestica,Loudoun Pippin,1909.0,/POM00002740.jpg,True,True,POM00002740
Heiges Bertha,apple,apples,United States, Virginia,malus domestica,Loudoun Pippin,1901.0,/POM00002741.jpg,False,True,POM00002741
Schutt Ellen Isham,apple,apples,Canada, Ontario,malus domestica,Louise,1904.0,/POM00002665.jpg,False,True,POM00002665
Heiges Bertha,apple,apples,Canada, Nova Scotia,malus domestica,Louise,1899.0,/POM00002666.jpg,False,True,POM00002666
Passmore Deborah Griscom,apple,apples,United States, Wisconsin,malus domestica,Louise,1900.0,/POM00002742.jpg,False,True,POM00002742
Heiges Bertha,apple,apples,United States, Louisiana,malus domestica,Louisiana,1897.0,/POM00002679.jpg,False,True,POM00002679
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Lowell,1925.0,/POM00002743.jpg,False,True,POM00002743
Strange M.,apple,apples,United States, Massachusetts,malus domestica,Lowell,1914.0,/POM00002744.jpg,False,True,POM00002744
Steadman Royal Charles,apple,apples,United States, Kansas,malus domestica,Lowland Raspberry,1927.0,/POM00002745.jpg,False,True,POM00002745
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Lowry,1929.0,/POM00002667.jpg,False,True,POM00002667
Arnold Mary Daisy,apple,apples,United States, Illinois,malus domestica,Lowry,1912.0,/POM00002668.jpg,False,True,POM00002668
Newton Amanda Almira,apple,apples,United States, Missouri,malus domestica,Lowry,1912.0,/POM00002669.jpg,False,True,POM00002669
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Lowry,1937.0,/POM00002670.jpg,False,True,POM00002670
Arnold Mary Daisy,apple,apples,,,malus domestica,Lowry,,/POM00002671.jpg,False,True,POM00002671
Steadman Royal Charles,apple,apples,United States, Washington,malus domestica,Lowry,1931.0,/POM00002672.jpg,False,True,POM00002672
Arnold Mary Daisy,,pomegranates,,,punica granatum,Pomegranate,1932.0,/POM00007501.jpg,False,True,POM00007501
Steadman Royal Charles,,pomegranates,,,punica granatum,Sacotons,1920.0,/POM00007506.jpg,False,True,POM00007506
Lower Elsie E.,,pomegranates,United States, Georgia,punica granatum,Sweet Green Skinned,1909.0,/POM00007500.jpg,False,True,POM00007500
Shull James Marion,,pomegranates,United States, Georgia,punica granatum,Wonderful,1911.0,/POM00007463.jpg,False,True,POM00007463
Newton Amanda Almira,,pomegranates,United States, Virginia,punica granatum,Wonderful,1920.0,/POM00007516.jpg,False,True,POM00007516
Steadman Royal Charles,pear,Callery pear,United States, Massachusetts,pyrus calleryana,,1921.0,/POM00007133.jpg,False,True,POM00007133
Newton Amanda Almira,,pears,United States, Oregon,pyrus communis,,1909.0,/POM00007040.jpg,False,True,POM00007040
Passmore Deborah Griscom,,pears,France, Ile-de-France,pyrus communis,,1900.0,/POM00007049.jpg,False,True,POM00007049
Shull James Marion,,pears,,,pyrus communis,,1918.0,/POM00007061.jpg,False,True,POM00007061
,,pears,Caucasus,,pyrus communis,,,/POM00007135.jpg,False,True,POM00007135
,,pears,Caucasus,,pyrus communis,,,/POM00007136.jpg,False,True,POM00007136
,,pears,Caucasus,,pyrus communis,,,/POM00007137.jpg,False,True,POM00007137
,,pears,Caucasus,,pyrus communis,,,/POM00007138.jpg,False,True,POM00007138
,,pears,Caucasus,,pyrus communis,,,/POM00007139.jpg,False,True,POM00007139
,,pears,Caucasus,,pyrus communis,,,/POM00007140.jpg,False,True,POM00007140
,,pears,Caucasus,,pyrus communis,,,/POM00007141.jpg,False,True,POM00007141
Steadman Royal Charles,,pears,,,pyrus communis,,1921.0,/POM00007143.jpg,False,True,POM00007143
Steadman Royal Charles,,pears,,,pyrus communis,,1921.0,/POM00007144.jpg,False,True,POM00007144
,,pears,,,pyrus communis,,,/POM00007145.jpg,False,True,POM00007145
,,pears,,,pyrus communis,,1891.0,/POM00007215.jpg,False,True,POM00007215
Krieger L.C.C. (Louis Charles Christopher),apple,apples,United States, New York,malus domestica,Carlton,1935.0,/POM00001578.jpg,False,True,POM00001578
Arnold Mary Daisy,apple,apples,United States, New York,malus domestica,Carlton,1930.0,/POM00001579.jpg,False,True,POM00001579
Passmore Deborah Griscom,apple,apples,United States, North Carolina,malus domestica,Carolina Beauty,1895.0,/POM00001580.jpg,False,True,POM00001580
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Carson,,/POM00001581.jpg,False,True,POM00001581
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Carson,1929.0,/POM00001582.jpg,False,True,POM00001582
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Carson,1929.0,/POM00001583.jpg,False,True,POM00001583
Newton Amanda Almira,apple,apples,United States, Virginia,malus domestica,Carson,1922.0,/POM00001584.jpg,False,True,POM00001584
Strange M.,apple,apples,United States, Maryland,malus domestica,Carter Blue,1914.0,/POM00001585.jpg,False,True,POM00001585
Arnold Mary Daisy,apple,apples,United States, Washington,malus domestica,Cascade,1915.0,/POM00001735.jpg,False,True,POM00001735
Steadman Royal Charles,apple,apples,Canada, Ontario,malus domestica,Casco,1929.0,/POM00001736.jpg,False,True,POM00001736
Passmore Deborah Griscom,apple,apples,United States, Minnesota,malus domestica,Catherine,1898.0,/POM00001737.jpg,False,True,POM00001737
Passmore Deborah Griscom,apple,apples,United States, Delaware,malus domestica,Catline,1895.0,/POM00001738.jpg,False,True,POM00001738
Newton Amanda Almira,apple,apples,United States, Virginia,malus domestica,Catline,1921.0,/POM00001739.jpg,False,True,POM00001739
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Catline,1929.0,/POM00001740.jpg,False,True,POM00001740
Passmore Deborah Griscom,apple,apples,United States, Delaware,malus domestica,Catline,1894.0,/POM00001741.jpg,False,True,POM00001741
Arnold Mary Daisy,apple,apples,United States, Mississippi,malus domestica,Cauley,1942.0,/POM00002370.jpg,True,True,POM00002370
Krieger L.C.C. (Louis Charles Christopher),apple,apples,United States, Maryland,malus domestica,Cavilla Bianca d'Inverus,1939.0,/POM00001461.jpg,False,True,POM00001461
Arnold Mary Daisy,apple,apples,United States, Maryland,malus domestica,Cavilla Rosa d' Lucerna,1939.0,/POM00001743.jpg,False,True,POM00001743
Newton Amanda Almira,apple,apples,United States, Colorado,malus domestica,Cedar Hill Black,1910.0,/POM00001744.jpg,False,True,POM00001744
Steadman Royal Charles,apple,apples,United States, Ohio,malus domestica,Celestia,1918.0,/POM00000018.jpg,False,True,POM00000018
Steadman Royal Charles,grape,grapes,,,vitis,Oriental,,/POM00006297.jpg,False,True,POM00006297
Schutt Ellen Isham,grape,grapes,United States, California,vitis,Palarusa,1911.0,/POM00006298.jpg,False,True,POM00006298
,grape,grapes,,,vitis,Palmyra,,/POM00006299.jpg,False,True,POM00006299
Heiges Bertha,grape,grapes,United States, North Carolina,vitis,Palomino,1900.0,/POM00006300.jpg,False,True,POM00006300
Newton Amanda Almira,grape,grapes,United States, California,vitis,Panariti,1909.0,/POM00006135.jpg,False,True,POM00006135
Newton Amanda Almira,grape,grapes,United States, California,vitis,Panariti,1908.0,/POM00006301.jpg,False,True,POM00006301
Passmore Deborah Griscom,grape,grapes,United States, Kansas,vitis,Pawvur?,1901.0,/POM00006350.jpg,False,True,POM00006350
Heiges Bertha,grape,grapes,United States, D.C.,vitis,Peabody,1902.0,/POM00006302.jpg,False,True,POM00006302
,grape,grapes,,,vitis,Peabody,,/POM00006303.jpg,False,True,POM00006303
Passmore Deborah Griscom,grape,grapes,United States, D.C.,vitis,Peabody,,/POM00006304.jpg,False,True,POM00006304
Newton Amanda Almira,grape,grapes,United States, California,vitis,Peruno,1908.0,/POM00006305.jpg,False,True,POM00006305
Heiges Bertha,grape,grapes,United States, California,vitis,Petite Syrah,1902.0,/POM00006306.jpg,False,True,POM00006306
Schutt Ellen Isham,grape,grapes,United States, California,vitis,Pizzutella,1911.0,/POM00006307.jpg,False,True,POM00006307
Steadman Royal Charles,grape,grapes,United States, Virginia,vitis,Portland,1933.0,/POM00006308.jpg,False,True,POM00006308
Steadman Royal Charles,grape,grapes,,,vitis,President,,/POM00006127.jpg,False,True,POM00006127
Steadman Royal Charles,grape,grapes,,,vitis,Presley,1933.0,/POM00006128.jpg,False,True,POM00006128
Lower Elsie E.,grape,grapes,United States, California,vitis,Puone de Cayoutis,1908.0,/POM00006078.jpg,False,True,POM00006078
Schutt Ellen Isham,grape,grapes,,,vitis,Red Emperor,1911.0,/POM00007571.jpg,False,True,POM00007571
Steadman Royal Charles,grape,grapes,,,vitis,Requa,,/POM00006131.jpg,False,True,POM00006131
Steadman Royal Charles,grape,grapes,,,vitis,Ripley,1939.0,/POM00006132.jpg,False,True,POM00006132
Lower Elsie E.,plum and prune,plums,United States, Iowa,prunus domestica,Dorothy,1909.0,/POM00004788.jpg,False,True,POM00004788
Thompson Harriet L.,plum and prune,plums,United States, Virginia,prunus domestica,Dorsett,1915.0,/POM00004789.jpg,False,True,POM00004789
Passmore Deborah Griscom,plum and prune,plums,United States, Oregon,prunus domestica,Dosch Prune,1897.0,/POM00004790.jpg,False,True,POM00004790
Schutt Ellen Isham,plum and prune,plums,United States, Michigan,prunus domestica,Dr. Upp Szilvaja,1904.0,/POM00004791.jpg,False,True,POM00004791
Arnold Mary Daisy,plum and prune,plums,United States,California,prunus domestica,Duarte,,/POM00004792.jpg,False,True,POM00004792
Newton Amanda Almira,plum and prune,plums,United States, California,prunus domestica,Duchess,1915.0,/POM00004793.jpg,False,True,POM00004793
Passmore Deborah Griscom,plum and prune,plums,United States, Maryland,prunus domestica,Dunlaps No. 2,1897.0,/POM00004794.jpg,False,True,POM00004794
Passmore Deborah Griscom,plum and prune,plums,United States, Texas,prunus domestica,Eagle,1901.0,/POM00004795.jpg,False,True,POM00004795
Arnold Mary Daisy,plum and prune,plums,United States, California,prunus domestica,Earliana,1915.0,/POM00004796.jpg,False,True,POM00004796
,plum and prune,plums,,,prunus domestica,Early Red,,/POM00007523.jpg,False,True,POM00007523
Arnold Mary Daisy,plum and prune,plums,United States, Virginia,prunus domestica,Early Rose,,/POM00000859.jpg,False,True,POM00000859
,plum and prune,plums,United States, California,prunus domestica,Eldora,1933.0,/POM00004797.jpg,False,True,POM00004797
Heiges Bertha,plum and prune,plums,United States, Maryland,prunus domestica,Engre,1900.0,/POM00004798.jpg,False,True,POM00004798
Heiges Bertha,plum and prune,plums,United States, Wisconsin,prunus domestica,Etta,1901.0,/POM00004799.jpg,False,True,POM00004799
Schutt Ellen Isham,plum and prune,plums,United States, Texas,prunus domestica,Etta,1910.0,/POM00004800.jpg,False,True,POM00004800
Heiges Bertha,plum and prune,plums,United States, Florida,prunus domestica,Excelsior,1901.0,/POM00004498.jpg,False,True,POM00004498
Arnold Mary Daisy,plum and prune,plums,United States, Maryland,prunus domestica,Farmosa,1940.0,/POM00004504.jpg,False,True,POM00004504
Arnold Mary Daisy,plum and prune,plums,United States, California,prunus domestica,Femmouzi,1915.0,/POM00004499.jpg,False,True,POM00004499
Lower Elsie E.,plum and prune,plums,United States, Texas,prunus domestica,First,1908.0,/POM00004501.jpg,False,True,POM00004501
Shull James Marion,plum and prune,plums,,,prunus domestica,Flaming Delicious,1939.0,/POM00004502.jpg,False,True,POM00004502
Passmore Deborah Griscom,berry,strawberries,United States, Maryland,fragaria,Armstrong,1900.0,/POM00004069.jpg,False,True,POM00004069
Heiges Bertha,berry,strawberries,United States, Maryland,fragaria,Aroma,1900.0,/POM00004070.jpg,False,True,POM00004070
Newton Amanda Almira,berry,strawberries,United States, Virginia,fragaria,August Luther,1914.0,/POM00004088.jpg,False,True,POM00004088
Passmore Deborah Griscom,berry,strawberries,United States, D.C.,fragaria,Auroflame Seedling 1907,1908.0,/POM00004089.jpg,False,True,POM00004089
Arnold Mary Daisy,berry,strawberries,United States, Massachusetts,fragaria,Barrymore,1911.0,/POM00004090.jpg,False,True,POM00004090
Arnold Mary Daisy,berry,strawberries,United States, Maryland,fragaria,Barrymore,1911.0,/POM00004091.jpg,False,True,POM00004091
,berry,strawberries,United States, Alabama,fragaria,Bartons Eclipse,1891.0,/POM00000044.jpg,False,True,POM00000044
Newton Amanda Almira,berry,strawberries,United States, Virginia,fragaria,Bartons Eclipse,1913.0,/POM00004092.jpg,False,True,POM00004092
,berry,strawberries,United States, North Carolina,fragaria,Beauty,1891.0,/POM00000045.jpg,False,True,POM00000045
Passmore Deborah Griscom,berry,strawberries,,,fragaria,Beebe,1894.0,/POM00004093.jpg,False,True,POM00004093
Lower Elsie E.,berry,strawberries,United States, D.C.,fragaria,Beidler,1909.0,/POM00004104.jpg,False,True,POM00004104
Krieger L.C.C. (Louis Charles Christopher),berry,strawberries,,,fragaria,Bellmar,1929.0,/POM00004113.jpg,False,True,POM00004113
Newton Amanda Almira,berry,strawberries,United States, Maryland,fragaria,Berlin,1912.0,/POM00004096.jpg,False,True,POM00004096
,berry,strawberries,United States, Alabama,fragaria,Bessie,1891.0,/POM00000059.jpg,False,True,POM00000059
Arnold Mary Daisy,berry,strawberries,United States, Maryland,fragaria,Big Victor,1914.0,/POM00004239.jpg,False,True,POM00004239
Newton Amanda Almira,berry,strawberries,United States, Virginia,fragaria,Blaine,1913.0,/POM00004240.jpg,False,True,POM00004240
,berry,strawberries,,,fragaria,Blakemore,1935.0,/POM00004241.jpg,False,True,POM00004241
,berry,strawberries,,,fragaria,Bomba,1891.0,/POM00006209.jpg,False,True,POM00006209
Heiges Bertha,berry,strawberries,United States, Missouri,fragaria,Bower,1903.0,/POM00004242.jpg,False,True,POM00004242
Newton Amanda Almira,berry,strawberries,United States, D.C.,fragaria,Brackett,1906.0,/POM00004243.jpg,False,True,POM00004243
Newton Amanda Almira,grape,grapes,United States, Florida,vitis,Eden,1906.0,/POM00006198.jpg,False,True,POM00006198
Steadman Royal Charles,grape,grapes,,,vitis,Ellen Scott,,/POM00006201.jpg,False,True,POM00006201
Newton Amanda Almira,grape,grapes,Argentina,,vitis,Emperor,1928.0,/POM00006204.jpg,False,True,POM00006204
Steadman Royal Charles,grape,grapes,,,vitis,Empire State,,/POM00006202.jpg,False,True,POM00006202
Passmore Deborah Griscom,grape,grapes,United States, D.C.,vitis,Empire State,1905.0,/POM00006203.jpg,False,True,POM00006203
,grape,grapes,,,vitis,Eumelan,,/POM00006205.jpg,False,True,POM00006205
Schutt Ellen Isham,grape,grapes,United States, California,vitis,Feher Szagos,1911.0,/POM00006208.jpg,False,True,POM00006208
Passmore Deborah Griscom,grape,grapes,United States, North Carolina,vitis,Flowers,1905.0,/POM00006210.jpg,False,True,POM00006210
Steadman Royal Charles,grape,grapes,,,vitis,Fredonia,,/POM00006212.jpg,False,True,POM00006212
Newton Amanda Almira,grape,grapes,United States, New York,vitis,Geraldine,,/POM00006213.jpg,False,True,POM00006213
Schutt Ellen Isham,grape,grapes,United States, New York,vitis,Geraldine Studley,1909.0,/POM00006214.jpg,False,True,POM00006214
,grape,grapes,,,vitis,Glenfield,,/POM00006215.jpg,False,True,POM00006215
,grape,grapes,,,vitis,Goff,,/POM00006216.jpg,False,True,POM00006216
,grape,grapes,,,vitis,Golden Muscat,,/POM00006217.jpg,False,True,POM00006217
Schutt Ellen Isham,grape,grapes,United States, California,vitis,Golden Queen,1911.0,/POM00006218.jpg,False,True,POM00006218
Newton Amanda Almira,grape,grapes,United States, California,vitis,Goolabie,1909.0,/POM00006219.jpg,False,True,POM00006219
